price_id,variant_id,condition,price,stock_status,battery_health_percent,exterior_condition,warranty_status
P_USED_samsung_galaxy_s9__8967_4_64,samsung_galaxy_s9__8967_4_64,used,1050000,in_stock,80,fair,no
P_NEW_samsung_galaxy_s9__8967_6_64,samsung_galaxy_s9__8967_6_64,new,5900000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_s9__8967_6_64,samsung_galaxy_s9__8967_6_64,used,1150000,in_stock,80,fair,no
P_NEW_samsung_galaxy_s9__8967_6_128,samsung_galaxy_s9__8967_6_128,new,6150000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_s9__8967_6_128,samsung_galaxy_s9__8967_6_128,used,1200000,in_stock,80,fair,no
P_NEW_samsung_galaxy_s9__8967_6_256,samsung_galaxy_s9__8967_6_256,new,6650000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_s9__8967_6_256,samsung_galaxy_s9__8967_6_256,used,1300000,in_stock,80,fair,no
P_NEW_samsung_galaxy_note_fe_8683_4_64,samsung_galaxy_note_fe_8683_4_64,new,13750000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_note_fe_8683_4_64,samsung_galaxy_note_fe_8683_4_64,used,2250000,in_stock,80,fair,no
P_NEW_samsung_galaxy_a8__2018__8886_4_32,samsung_galaxy_a8__2018__8886_4_32,new,6900000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_a8__2018__8886_4_32,samsung_galaxy_a8__2018__8886_4_32,used,1100000,in_stock,80,fair,no
P_NEW_samsung_galaxy_a8__2018__8886_4_64,samsung_galaxy_a8__2018__8886_4_64,new,7050000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_a8__2018__8886_4_64,samsung_galaxy_a8__2018__8886_4_64,used,1150000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j7_duo_9153_3_32,samsung_galaxy_j7_duo_9153_3_32,new,6600000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j7_duo_9153_3_32,samsung_galaxy_j7_duo_9153_3_32,used,1300000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j7_duo_9153_4_32,samsung_galaxy_j7_duo_9153_4_32,new,6800000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j7_duo_9153_4_32,samsung_galaxy_j7_duo_9153_4_32,used,1300000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j7_max_8684_4_32,samsung_galaxy_j7_max_8684_4_32,new,4700000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j7_max_8684_4_32,samsung_galaxy_j7_max_8684_4_32,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_a7__2018__9340_4_64,samsung_galaxy_a7__2018__9340_4_64,new,8500000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_a7__2018__9340_4_64,samsung_galaxy_a7__2018__9340_4_64,used,1650000,in_stock,80,fair,no
P_NEW_samsung_galaxy_a7__2018__9340_4_128,samsung_galaxy_a7__2018__9340_4_128,new,8750000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_a7__2018__9340_4_128,samsung_galaxy_a7__2018__9340_4_128,used,1700000,in_stock,80,fair,no
P_NEW_samsung_galaxy_a7__2018__9340_6_128,samsung_galaxy_a7__2018__9340_6_128,new,9150000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_a7__2018__9340_6_128,samsung_galaxy_a7__2018__9340_6_128,used,1750000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j3__2018__8928_2_16,samsung_galaxy_j3__2018__8928_2_16,new,4100000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j3__2018__8928_2_16,samsung_galaxy_j3__2018__8928_2_16,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j7_pro_8561_3_16,samsung_galaxy_j7_pro_8561_3_16,new,5500000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j7_pro_8561_3_16,samsung_galaxy_j7_pro_8561_3_16,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j7_pro_8561_3_32,samsung_galaxy_j7_pro_8561_3_32,new,5550000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j7_pro_8561_3_32,samsung_galaxy_j7_pro_8561_3_32,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j7_pro_8561_3_64,samsung_galaxy_j7_pro_8561_3_64,new,5700000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j7_pro_8561_3_64,samsung_galaxy_j7_pro_8561_3_64,used,950000,in_stock,80,fair,no
P_NEW_samsung_galaxy_s8_active_8676_4_64,samsung_galaxy_s8_active_8676_4_64,new,15100000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_s8_active_8676_4_64,samsung_galaxy_s8_active_8676_4_64,used,2450000,in_stock,80,fair,no
P_NEW_samsung_galaxy_s8_8161_4_64,samsung_galaxy_s8_8161_4_64,new,6300000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_s8_8161_4_64,samsung_galaxy_s8_8161_4_64,used,1000000,in_stock,80,fair,no
P_NEW_samsung_galaxy_c5_pro_8437_4_64,samsung_galaxy_c5_pro_8437_4_64,new,6050000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_c5_pro_8437_4_64,samsung_galaxy_c5_pro_8437_4_64,used,1000000,in_stock,80,fair,no
P_NEW_samsung_x510_1762_8_128,samsung_x510_1762_8_128,new,1500000,in_stock,100,brand-new,yes
P_USED_samsung_x510_1762_8_128,samsung_x510_1762_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j7_v_8778_2_16,samsung_galaxy_j7_v_8778_2_16,new,5800000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j7_v_8778_2_16,samsung_galaxy_j7_v_8778_2_16,used,950000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j7__2017__8675_3_16,samsung_galaxy_j7__2017__8675_3_16,new,5500000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j7__2017__8675_3_16,samsung_galaxy_j7__2017__8675_3_16,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j7__2017__8675_3_32,samsung_galaxy_j7__2017__8675_3_32,new,5550000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j7__2017__8675_3_32,samsung_galaxy_j7__2017__8675_3_32,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j7__2017__8675_3_64,samsung_galaxy_j7__2017__8675_3_64,new,5700000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j7__2017__8675_3_64,samsung_galaxy_j7__2017__8675_3_64,used,950000,in_stock,80,fair,no
P_NEW_samsung_galaxy_s8__8523_4_64,samsung_galaxy_s8__8523_4_64,new,11800000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_s8__8523_4_64,samsung_galaxy_s8__8523_4_64,used,1900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_s8__8523_6_128,samsung_galaxy_s8__8523_6_128,new,12450000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_s8__8523_6_128,samsung_galaxy_s8__8523_6_128,used,2000000,in_stock,80,fair,no
P_NEW_samsung_gear_s3_classic_lte_8627_768_4,samsung_gear_s3_classic_lte_8627_768_4,new,9100000,in_stock,100,brand-new,yes
P_USED_samsung_gear_s3_classic_lte_8627_768_4,samsung_gear_s3_classic_lte_8627_768_4,used,1500000,in_stock,80,fair,no
P_NEW_samsung_galaxy_folder2_9331_2_16,samsung_galaxy_folder2_9331_2_16,new,5500000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_folder2_9331_2_16,samsung_galaxy_folder2_9331_2_16,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_folder2_9331_2_32,samsung_galaxy_folder2_9331_2_32,new,5550000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_folder2_9331_2_32,samsung_galaxy_folder2_9331_2_32,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_folder2_9331_3_32,samsung_galaxy_folder2_9331_3_32,new,5750000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_folder2_9331_3_32,samsung_galaxy_folder2_9331_3_32,used,950000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j5__2017__8705_2_16,samsung_galaxy_j5__2017__8705_2_16,new,3600000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j5__2017__8705_2_16,samsung_galaxy_j5__2017__8705_2_16,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j5__2017__8705_2_32,samsung_galaxy_j5__2017__8705_2_32,new,3650000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j5__2017__8705_2_32,samsung_galaxy_j5__2017__8705_2_32,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j5__2017__8705_3_32,samsung_galaxy_j5__2017__8705_3_32,new,3850000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j5__2017__8705_3_32,samsung_galaxy_j5__2017__8705_3_32,used,900000,in_stock,80,fair,no
P_NEW_samsung_f330_2090_8_128,samsung_f330_2090_8_128,new,3000000,in_stock,100,brand-new,yes
P_USED_samsung_f330_2090_8_128,samsung_f330_2090_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_armani_2046_8_128,samsung_armani_2046_8_128,new,8000000,in_stock,100,brand-new,yes
P_USED_samsung_armani_2046_8_128,samsung_armani_2046_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_i450_2076_8_128,samsung_i450_2076_8_128,new,4400000,in_stock,100,brand-new,yes
P_USED_samsung_i450_2076_8_128,samsung_i450_2076_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_f250_2186_8_128,samsung_f250_2186_8_128,new,2200000,in_stock,100,brand-new,yes
P_USED_samsung_f250_2186_8_128,samsung_f250_2186_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_z4_8682_1_8,samsung_z4_8682_1_8,new,2200000,in_stock,100,brand-new,yes
P_USED_samsung_z4_8682_1_8,samsung_z4_8682_1_8,used,900000,in_stock,80,fair,no
P_NEW_samsung_a737_2214_8_128,samsung_a737_2214_8_128,new,2200000,in_stock,100,brand-new,yes
P_USED_samsung_a737_2214_8_128,samsung_a737_2214_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_a517_2215_8_128,samsung_a517_2215_8_128,new,1500000,in_stock,100,brand-new,yes
P_USED_samsung_a517_2215_8_128,samsung_a517_2215_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_j750_2161_8_128,samsung_j750_2161_8_128,new,1900000,in_stock,100,brand-new,yes
P_USED_samsung_j750_2161_8_128,samsung_j750_2161_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j3__2017__8438_2_16,samsung_galaxy_j3__2017__8438_2_16,new,3000000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j3__2017__8438_2_16,samsung_galaxy_j3__2017__8438_2_16,used,900000,in_stock,80,fair,no
P_NEW_samsung_t509_2383_8_128,samsung_t509_2383_8_128,new,1650000,in_stock,100,brand-new,yes
P_USED_samsung_t509_2383_8_128,samsung_t509_2383_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_t639_2384_8_128,samsung_t639_2384_8_128,new,1650000,in_stock,100,brand-new,yes
P_USED_samsung_t639_2384_8_128,samsung_t639_2384_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_t439_2217_8_128,samsung_t439_2217_8_128,new,1900000,in_stock,100,brand-new,yes
P_USED_samsung_t439_2217_8_128,samsung_t439_2217_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_t409_2381_8_128,samsung_t409_2381_8_128,new,1900000,in_stock,100,brand-new,yes
P_USED_samsung_t409_2381_8_128,samsung_t409_2381_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_t429_2382_8_128,samsung_t429_2382_8_128,new,1650000,in_stock,100,brand-new,yes
P_USED_samsung_t429_2382_8_128,samsung_t429_2382_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_t739_katalyst_2216_8_128,samsung_t739_katalyst_2216_8_128,new,1900000,in_stock,100,brand-new,yes
P_USED_samsung_t739_katalyst_2216_8_128,samsung_t739_katalyst_2216_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_l600_2047_8_128,samsung_l600_2047_8_128,new,2750000,in_stock,100,brand-new,yes
P_USED_samsung_l600_2047_8_128,samsung_l600_2047_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_j400_2224_8_128,samsung_j400_2224_8_128,new,2200000,in_stock,100,brand-new,yes
P_USED_samsung_j400_2224_8_128,samsung_j400_2224_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_p260_2045_8_128,samsung_p260_2045_8_128,new,1500000,in_stock,100,brand-new,yes
P_USED_samsung_p260_2045_8_128,samsung_p260_2045_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_g600_2039_8_128,samsung_g600_2039_8_128,new,3300000,in_stock,100,brand-new,yes
P_USED_samsung_g600_2039_8_128,samsung_g600_2039_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_t729_blast_2380_8_128,samsung_t729_blast_2380_8_128,new,1650000,in_stock,100,brand-new,yes
P_USED_samsung_t729_blast_2380_8_128,samsung_t729_blast_2380_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_i550_2115_8_128,samsung_i550_2115_8_128,new,3600000,in_stock,100,brand-new,yes
P_USED_samsung_i550_2115_8_128,samsung_i550_2115_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_b500_2318_8_128,samsung_b500_2318_8_128,new,2200000,in_stock,100,brand-new,yes
P_USED_samsung_b500_2318_8_128,samsung_b500_2318_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_m110_2196_8_128,samsung_m110_2196_8_128,new,2200000,in_stock,100,brand-new,yes
P_USED_samsung_m110_2196_8_128,samsung_m110_2196_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_z630_2044_8_128,samsung_z630_2044_8_128,new,1500000,in_stock,100,brand-new,yes
P_USED_samsung_z630_2044_8_128,samsung_z630_2044_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_t539_beat_2379_8_128,samsung_t539_beat_2379_8_128,new,1650000,in_stock,100,brand-new,yes
P_USED_samsung_t539_beat_2379_8_128,samsung_t539_beat_2379_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_l760_2025_8_128,samsung_l760_2025_8_128,new,2750000,in_stock,100,brand-new,yes
P_USED_samsung_l760_2025_8_128,samsung_l760_2025_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_f700_1849_8_128,samsung_f700_1849_8_128,new,7700000,in_stock,100,brand-new,yes
P_USED_samsung_f700_1849_8_128,samsung_f700_1849_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_m610_2111_8_128,samsung_m610_2111_8_128,new,1650000,in_stock,100,brand-new,yes
P_USED_samsung_m610_2111_8_128,samsung_m610_2111_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_m600_2092_8_128,samsung_m600_2092_8_128,new,1900000,in_stock,100,brand-new,yes
P_USED_samsung_m600_2092_8_128,samsung_m600_2092_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_s720i_2043_8_128,samsung_s720i_2043_8_128,new,1500000,in_stock,100,brand-new,yes
P_USED_samsung_s720i_2043_8_128,samsung_s720i_2043_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_f210_2014_6_1,samsung_f210_2014_6_1,new,2750000,in_stock,100,brand-new,yes
P_USED_samsung_f210_2014_6_1,samsung_f210_2014_6_1,used,900000,in_stock,80,fair,no
P_NEW_samsung_b100_2317_8_128,samsung_b100_2317_8_128,new,1900000,in_stock,100,brand-new,yes
P_USED_samsung_b100_2317_8_128,samsung_b100_2317_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_j200_2093_8_128,samsung_j200_2093_8_128,new,1900000,in_stock,100,brand-new,yes
P_USED_samsung_j200_2093_8_128,samsung_j200_2093_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_z240_1969_8_128,samsung_z240_1969_8_128,new,2500000,in_stock,100,brand-new,yes
P_USED_samsung_z240_1969_8_128,samsung_z240_1969_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_z170_2030_8_128,samsung_z170_2030_8_128,new,2200000,in_stock,100,brand-new,yes
P_USED_samsung_z170_2030_8_128,samsung_z170_2030_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_j600_1970_8_128,samsung_j600_1970_8_128,new,2200000,in_stock,100,brand-new,yes
P_USED_samsung_j600_1970_8_128,samsung_j600_1970_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_s730i_2034_8_128,samsung_s730i_2034_8_128,new,1500000,in_stock,100,brand-new,yes
P_USED_samsung_s730i_2034_8_128,samsung_s730i_2034_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_j610_2164_8_128,samsung_j610_2164_8_128,new,2500000,in_stock,100,brand-new,yes
P_USED_samsung_j610_2164_8_128,samsung_j610_2164_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_f200_2016_8_128,samsung_f200_2016_8_128,new,2750000,in_stock,100,brand-new,yes
P_USED_samsung_f200_2016_8_128,samsung_f200_2016_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_zv60_2035_8_128,samsung_zv60_2035_8_128,new,1500000,in_stock,100,brand-new,yes
P_USED_samsung_zv60_2035_8_128,samsung_zv60_2035_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_e950_2015_8_128,samsung_e950_2015_8_128,new,3600000,in_stock,100,brand-new,yes
P_USED_samsung_e950_2015_8_128,samsung_e950_2015_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_u600_1851_8_128,samsung_u600_1851_8_128,new,2500000,in_stock,100,brand-new,yes
P_USED_samsung_u600_1851_8_128,samsung_u600_1851_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_u300_1853_8_128,samsung_u300_1853_8_128,new,4100000,in_stock,100,brand-new,yes
P_USED_samsung_u300_1853_8_128,samsung_u300_1853_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_i400_1967_8_128,samsung_i400_1967_8_128,new,8000000,in_stock,100,brand-new,yes
P_USED_samsung_i400_1967_8_128,samsung_i400_1967_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_u100_1854_8_128,samsung_u100_1854_8_128,new,2200000,in_stock,100,brand-new,yes
P_USED_samsung_u100_1854_8_128,samsung_u100_1854_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_f510_1855_8_128,samsung_f510_1855_8_128,new,3000000,in_stock,100,brand-new,yes
P_USED_samsung_f510_1855_8_128,samsung_f510_1855_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_i520_1906_8_128,samsung_i520_1906_8_128,new,3850000,in_stock,100,brand-new,yes
P_USED_samsung_i520_1906_8_128,samsung_i520_1906_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_tab_s3_9_7_8554_4_32,samsung_galaxy_tab_s3_9_7_8554_4_32,new,10450000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_tab_s3_9_7_8554_4_32,samsung_galaxy_tab_s3_9_7_8554_4_32,used,1700000,in_stock,80,fair,no
P_NEW_samsung_galaxy_tab_s3_9_7_8554_4_128,samsung_galaxy_tab_s3_9_7_8554_4_128,new,10850000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_tab_s3_9_7_8554_4_128,samsung_galaxy_tab_s3_9_7_8554_4_128,used,1750000,in_stock,80,fair,no
P_NEW_samsung_galaxy_xcover_4_8577_2_16,samsung_galaxy_xcover_4_8577_2_16,new,6600000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_xcover_4_8577_2_16,samsung_galaxy_xcover_4_8577_2_16,used,1050000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j3_emerge_8486_6_16,samsung_galaxy_j3_emerge_8486_6_16,new,5500000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j3_emerge_8486_6_16,samsung_galaxy_j3_emerge_8486_6_16,used,900000,in_stock,80,fair,no
P_NEW_samsung_a411_2138_8_128,samsung_a411_2138_8_128,new,1500000,in_stock,100,brand-new,yes
P_USED_samsung_a411_2138_8_128,samsung_a411_2138_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_c7_pro_8435_4_64,samsung_galaxy_c7_pro_8435_4_64,new,8250000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_c7_pro_8435_4_64,samsung_galaxy_c7_pro_8435_4_64,used,1350000,in_stock,80,fair,no
P_NEW_samsung_i620_1998_64_80,samsung_i620_1998_64_80,new,3600000,in_stock,100,brand-new,yes
P_USED_samsung_i620_1998_64_80,samsung_i620_1998_64_80,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_a7__2017__8335_3_64,samsung_galaxy_a7__2017__8335_3_64,new,7700000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_a7__2017__8335_3_64,samsung_galaxy_a7__2017__8335_3_64,used,1250000,in_stock,80,fair,no
P_NEW_samsung_galaxy_a7__2017__8335_3_32,samsung_galaxy_a7__2017__8335_3_32,new,7550000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_a7__2017__8335_3_32,samsung_galaxy_a7__2017__8335_3_32,used,1250000,in_stock,80,fair,no
P_NEW_samsung_galaxy_grand_prime_plus_8385_6_8,samsung_galaxy_grand_prime_plus_8385_6_8,new,3850000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_grand_prime_plus_8385_6_8,samsung_galaxy_grand_prime_plus_8385_6_8,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_grand_prime_plus_8385_6_16,samsung_galaxy_grand_prime_plus_8385_6_16,new,3900000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_grand_prime_plus_8385_6_16,samsung_galaxy_grand_prime_plus_8385_6_16,used,900000,in_stock,80,fair,no
P_NEW_samsung_f520_1856_8_128,samsung_f520_1856_8_128,new,1500000,in_stock,100,brand-new,yes
P_USED_samsung_f520_1856_8_128,samsung_f520_1856_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j2_prime_8424_6_8,samsung_galaxy_j2_prime_8424_6_8,new,3600000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j2_prime_8424_6_8,samsung_galaxy_j2_prime_8424_6_8,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j2_prime_8424_6_16,samsung_galaxy_j2_prime_8424_6_16,new,3650000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j2_prime_8424_6_16,samsung_galaxy_j2_prime_8424_6_16,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_a8__2016__7801_3_32,samsung_galaxy_a8__2016__7801_3_32,new,8250000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_a8__2016__7801_3_32,samsung_galaxy_a8__2016__7801_3_32,used,1150000,in_stock,80,fair,no
P_NEW_samsung_galaxy_on8_8367_3_16,samsung_galaxy_on8_8367_3_16,new,5500000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_on8_8367_3_16,samsung_galaxy_on8_8367_3_16,used,900000,in_stock,80,fair,no
P_NEW_samsung_u700_1852_8_128,samsung_u700_1852_8_128,new,3600000,in_stock,100,brand-new,yes
P_USED_samsung_u700_1852_8_128,samsung_u700_1852_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_gear_s3_classic_8309_768_4,samsung_gear_s3_classic_8309_768_4,new,7150000,in_stock,100,brand-new,yes
P_USED_samsung_gear_s3_classic_8309_768_4,samsung_gear_s3_classic_8309_768_4,used,1000000,in_stock,80,fair,no
P_NEW_samsung_gear_s3_frontier_8308_768_4,samsung_gear_s3_frontier_8308_768_4,new,5800000,in_stock,100,brand-new,yes
P_USED_samsung_gear_s3_frontier_8308_768_4,samsung_gear_s3_frontier_8308_768_4,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_c9_pro_8347_6_64,samsung_galaxy_c9_pro_8347_6_64,new,10450000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_c9_pro_8347_6_64,samsung_galaxy_c9_pro_8347_6_64,used,1450000,in_stock,80,fair,no
P_NEW_samsung_galaxy_a3__2017__8336_2_16,samsung_galaxy_a3__2017__8336_2_16,new,6050000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_a3__2017__8336_2_16,samsung_galaxy_a3__2017__8336_2_16,used,1000000,in_stock,80,fair,no
P_NEW_samsung_i710_1916_8_128,samsung_i710_1916_8_128,new,3000000,in_stock,100,brand-new,yes
P_USED_samsung_i710_1916_8_128,samsung_i710_1916_8_128,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j7_prime_8314_3_16,samsung_galaxy_j7_prime_8314_3_16,new,5800000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j7_prime_8314_3_16,samsung_galaxy_j7_prime_8314_3_16,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j7_prime_8314_3_32,samsung_galaxy_j7_prime_8314_3_32,new,5850000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j7_prime_8314_3_32,samsung_galaxy_j7_prime_8314_3_32,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j7_prime_8314_3_64,samsung_galaxy_j7_prime_8314_3_64,new,6000000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j7_prime_8314_3_64,samsung_galaxy_j7_prime_8314_3_64,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_note7__usa__8242_4_64,samsung_galaxy_note7__usa__8242_4_64,new,20900000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_note7__usa__8242_4_64,samsung_galaxy_note7__usa__8242_4_64,used,2850000,in_stock,80,fair,no
P_NEW_samsung_z2_8288_1_8,samsung_z2_8288_1_8,new,2200000,in_stock,100,brand-new,yes
P_USED_samsung_z2_8288_1_8,samsung_z2_8288_1_8,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_on7_pro_8140_2_16,samsung_galaxy_on7_pro_8140_2_16,new,4100000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_on7_pro_8140_2_16,samsung_galaxy_on7_pro_8140_2_16,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_on5_pro_8192_2_16,samsung_galaxy_on5_pro_8192_2_16,new,3300000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_on5_pro_8192_2_16,samsung_galaxy_on5_pro_8192_2_16,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j5_prime_8342_2_16,samsung_galaxy_j5_prime_8342_2_16,new,3300000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j5_prime_8342_2_16,samsung_galaxy_j5_prime_8342_2_16,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_j5_prime_8342_2_32,samsung_galaxy_j5_prime_8342_2_32,new,3350000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_j5_prime_8342_2_32,samsung_galaxy_j5_prime_8342_2_32,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_a5__2017__8494_3_32,samsung_galaxy_a5__2017__8494_3_32,new,5200000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_a5__2017__8494_3_32,samsung_galaxy_a5__2017__8494_3_32,used,900000,in_stock,80,fair,no
P_NEW_samsung_galaxy_a5__2017__8494_3_64,samsung_galaxy_a5__2017__8494_3_64,new,5350000,in_stock,100,brand-new,yes
P_USED_samsung_galaxy_a5__2017__8494_3_64,samsung_galaxy_a5__2017__8494_3_64,used,900000,in_stock,80,fair,no
P_NEW_samsung_gear_s3_frontier_lte_8307_768_4,samsung_gear_s3_frontier_lte_8307_768_4,new,8250000,in_stock,100,brand-new,yes
